number;category;answer;question;m;ignore
18638;REK;twaalf;getal w.verm.m.5 of 6.Bij uitk.wordt 5 of 6 opget.,bij uitk.5 of 6 afgetr.Uitkomst 73.Oorspr.getal;2;
18639;REK;twee;A en B wonen in flat. B woont 12 verdiepingen hoger dan A. A gaat per trap n.B.Halverwege op 8e v.Hoev.v.w.A;1;
18640;REK;twee;racket+bal=EUR8.2rackets+3 ballen=EUR18.Hoeveel EUR kost 1 bal;1;
18641;REK;tweeentwintig;60 vog.op 3 bomen: 6 vliegen weg v.boom1,8 v.boom 2,4v.boom3.Nu evenveel.Hoev.boom 2;1;
18642;REK;tweeenzestig;A en B stapelen kratten.Eerst 2 m.lange zijde t.elk.en dan 1 er boven op.Krat 23 cm.hoog.Tot.9,43.Hoev.krat.gest.;3;
18643;REK;tweehonderd;gebouw rh 60 m.bij 40 m.Plattegrond omtrek 100 cm.Schaal is op hoeveel;2;
18644;REK;tweehonderd;ik koop jas en broek: 1/5 deel broek, 1/4 deel jas. Ik heb over EUR 110. Met hoeveel geld ging ik op stap;1;
18645;REK;tweehonderd25;2 motorrijders rijden in tegengestelde richting. De een rijdt 70 km. p.u. de ander 80. Hoeveel km. zijn zij 1 1/2 u. later v.elkaar verwijderd;1;
18646;REK;tweehonderdtien;deel 100 door 1/2 en tel er 10 bij. Hoeveel heb je dan?;1;
18647;REK;tweentwintig;la met knikkers: 3 gele,5 witte,7 groene,9 rode.Hoeveel pakken om zeker te zijn v.minimaal 1 v elke kleur;1;
18648;REK;tweenveertig;A en B Sonjabakkerdieet.A h.elke 6e dag SAS(schijt aan sonja)-dag.B elke 14e d.Nu samen.Over hoev.d.w.sam.;2;
18649;REK;tweenveertig;boek: per dag 20 blz. kost 7 dg.meer als 30 blz. p.d. Hoeveel blz.heeft boek, gedeeld d.10;3;
18650;REK;twintig;Jan koopt 10 kg.appels voor EUR 50. Hij verkoopt helft v.80 ct.per 100 gram,rest v.60 ct.p.100 gr.Winst in EUR;2;
18651;REK;twintig;Marjo fietst naar AH. Afstand is 4 km. Zij fietst 12 km. per uur. Na hoeveel min.is zij bij AH;1;
18652;REK;twintig;straat met huisnrs. 1 t/m 99. Hoeveel achten komen hierin voor, allemaal opgeteld;1;
18653;REK;twintig;vader en zoon op dez.dag jarig: vandaag is Pa 2x zo oud als zoon, 10 jr.gel.3x zo oud.Hoe oud is zoon nu;2;
18654;REK;twintig;vierkante foto zonder lijst h.opp.196 cm2. Er zit een lijst omheen van 3 cm. Wat is lengte/breedte foto m.lijst;1;
18655;REK;twintig (29-09);alle mogelijke datums in 1 jaar schrijf ik op en tel de 4 cijfers bij elkaar op (dus 15-04 =10).Grootste getal?;2;
18656;REK;twintig cm;rechthoekige driehoek: schuine zijde is 25 cm, ene rechthoekzijde is 15 cm. Hoe lang is andere zijde;2;
18657;REK;veertien;A=35 j.,B.33,C7,D6,E3,F0. geven feestje.Na hoev.jaar weer feestje omdat hun gez.leeftijd verdubbeld is;2;
18658;REK;veertien;E,I,R,T zijn zusjes 3,8,12 en 14 jr. E is jonger dan R.E+T opgeteld deelb.d.5. T+R opget.ook deelb.d.5.Leeftijd I=..;2;
18659;REK;veertien;spelers zitten in kring op genummerde stoelen.Jan op 4 prec.t.o.Marjo op 11. Hoeveel stoelen in de kring;2;
18660;REK;vierendertig;ik koop 3 taarten.1e kost 1/2 v.mijn geld plus EUR 1, 2e kost 1/2 rest plus 2, 3e kost 1/2 plus 3.Geld op?Hoev.begin;2;
18661;REK;vierentachtig;ik koop 2 port. Rekenmachine:druk ab.op : ipv +.Uitkomst 5,25. Bij + ook 5,25.Hoev.eurocenten kost goedk.;3;
18662;REK;vierentachtig;winkel verk.toverb. Jongens: 1/3e koopt pakje a 1,50. meisjes 1/2 a 1,00.Totale opbr.eur 42.Hoev.kind.bez.wink.;3;
18663;REK;vierentwintig;tango 1m+1v. Er zijn minder d.50 mensen.3/4 vd mannen danst m.4/5 vd vrouwen.Aant.dansende mensen is dan;3;
18664;REK;vierenvijftig;9 mensen hebben elk hetzelfde aantal euro's. Opgeteld een bedrag van 3 cijfers, 4 x 6.Ieder h.hoeveel euro;2;
18665;REK;vierenvijftig;tijdrit 54 km.m.gem.50 km.p.u.De 1e 27 km.kosten 34 min.48 sec.Wat gem.snelheid in 2e helft in km.p.u.;3;
18666;REK;vijf;7 mensen eten nootjes,elk evenveel.Totaal getal v.3 cijfers: 3x0.Welk cijfer is x;1;
18667;REK;vijf;in lift kunnen OF 12 volwassenen OF 20 kinderen. Er staan al 9 volwassenen.Hoev.kind.mogen er nog bij;1;
18668;REK;vijf;Jan heeft 9 munten v.2 ct.Piet 8 van 5. Hoeveel munten moeten ze ruilen om evenv.geld te hebben;2;
18669;REK;vijf;Marc is 3x zo oud als Linde. Over 5 jr.zijn ze samen 30 jr.Hoe oud is Linde nu?;2;
18670;REK;vijf;rij v.A n.B. Als snelheid 30 km.groter,d.reistijd 3x zo klein. Als snelheid 60 km.groter,d.reistijd hoev.x zo klein;3;
18671;REK;vijf (854);huisnr.Jan h.3 cijfers. 1e cijfer weg,dan huisnr.Piet,weer 1e cijfer weg,dan nr.v.Klaas.Samen 912.Midd.cijfer mijn;3;
18672;REK;vijf jaar;kind,moeder,vader jarig in jan. Mei 2017:kind 1/6e leeft.M,mei 2018 kind 1/6e leeft.V. Wat leeft.verschil M en V;3;
18673;REK;vijfennegentig;ik sta in lift m.herfstbok.Gewicht:245 kg.Op 1e verd.helft bok eruit.Nu nog 170 kg.Hoev.weeg ik;2;
18674;REK;vijfentwintig;ik wissel een aantal 1 euromunten om in munten van 20 eurocent.Ik krijg dan 100 munten meer.Hoev.omgew.;2;
18675;REK;vijfentwintig;papieren vierkant met zijden van 1 m.: hoeveel stkjes papier m.zijden van 20 cm. Kun je daaruit knippen;2;
18676;REK;vijfenveertig;bij een hoek van hoeveel graden zijn sinus en cosinus aan elkaar gelijk;3;
18677;REK;vijfenvijftig;gemiddelde van 10 pos.getallen is 10.Wat is grootste getal dat kan voorkomen;1;
18678;REK;vijfenzeventig;10 kippen: 5 leggen elke dag een ei, 5 om de dag. Hoeveel samen in 10 dagen;1;
18679;REK;vijfenzeventig;50.000 stukjes papier van 10x15 cm.worden op veld van 0,1 ha.gelegd.Welk percentage v.veld is nu bedekt;2;
18680;REK;vijftien;voetbal Emil: 13/20e deel Emmen kijkt niet, vd kijkers moedigt 3/7e deel Emil aan. Hoeveel % v.alle Emmenaren?;3;
18681;REK;vijftien;helft spelers heeft fiets.30% v.deg.m.fiets heeft ook auto.Hoev.% heeft fiets en auto;2;
18682;REK;vijftien;Jan rijdt naar Rome.Heen 30 km.p.u. Terug 10 km.p.u.Gemidd.snelheid p.u.?;2;
18683;REK;vijftien;school: 50% leerlingen heeft fiets, 30% van degenen m.fiets heeft ook racefiets.Hoev.leerl.vd school h.beide;2;
18684;REK;vijftig;foto 30x20 cm. Aan lange zijde wordt 5 cm.afgesneden,aan korte 10 cm. Hoeveel % is er afgesneden ;2;
18685;REK;vijftig;gisteren kocht 2/3e appels,1/3e peren.Vandaag stapt 1/4 over v.appels n.peren.Hoev.% nu appels ;2;
18686;REK;zes;6 stemburomedew.verwerken in 6 sec.6 stembriefjes.Hoev.med.nodig om in 1 uur 3600 stembr.te verw.;2;
18687;REK;zes;A en B.in cel.A kan met nagelvijl in 15 d.1 tralie doorzagen,B.in 10 d.Hoev.dagen nodig v.1 tr.als ze samen doen;1;
18688;REK;zes;fles A-wijn v.75 cl.kost 3,30. Fles B-wijn kost 4,15 per liter.Hoeveel procent is A duurder dan B bij dez.hoev.;3;
18689;REK;zes;getal v.2 cijfers wordt 3 maal zo groot als je de cijfers verwisselt.Hoev.getallen?;2;
18690;REK;zes;groep: 2 lichtste wegen 25% totaalgewicht.3 zwaarste 60% totaal.Uit hoev.mensen bestaat groep;3;
18691;REK;zes;ik heb vissen gevangen.Als ik 3x zoveel had gevangen,had ik 12 vissen meer gevangen.Hoev.heb ik echt gevangen;1;
18692;REK;zesendertig;120 mensen: 1 op de 10 bezit viool,1/5e deel bezit piano,kwart bezit fluit,15%bezit gitaar.Hoeveel mensen hebben niets;2;
18693;REK;zesendertig;ik ben 2x zo oud als Jeroen.Over 6 jr.hebben onze leeftijden dezelfde 2 cijfers.Hoe oud ben ik nu;2;
18694;REK;zesentwintig;boerderij:kippen hebben samen evenveel poten als varkens.Totaal 39 beesten.Hoev.kippen;2;
18695;REK;zesentwintig;drank 1: appel 60%, kiwi 40% drank 2: appel 80%, kiwi 20%. Hoev.% kiwi bev.1 liter bij 30 cl.drank1 en rest drank2 ;1;
18696;REK;zesenvijftig;als je getal verdubbelt en 60 aftrekt is uitkomst 52. Wat oorspronkelijk getal;1;
18697;REK;zesenvijftig;Marjo en ik krijgen dezelfde 100 sommen. Wie als 1e som oplost krijgt 4 pnt. ander kan ook nog 1 pnt.verdienen v. goede opl. Zowel Mar als ik hebben 60 som.goed opgelost. Samen hebben we 312 pnt. geh. Hoev. vd 100 somm. zijn zowel door mij als Marjo goed opgelost;3;
18698;REK;zestien;digitale klok.Hoeveel gevallen waarin v.achter n.voren zelfde tijd als gewoon, bijv.23:32;3;
18699;REK;zestien;gooi 3 dobbelstenen en tel ogen op.Hoeveel verschillende uitkomsten zijn mogelijk;2;
18700;REK;zestien;jurk wordt 40% in prijs verhoogd. Maar nieuwe prijs w.weer m.40% verlaagd. Hoev.% korting tov oorspr.prijs;2;
18701;REK;zestien;vierkant met oppervlakte 16 m2, wat is omtrek;2;
18702;REK;zestig;210 gr.pot pindakaas. Per boterham:3,5 gr. Hoeveel boterhammen?;1;
18703;REK;zestig;A koopt 500 vaccins a 3,50 ps.Hij verkoopt ze a 3,50 en maakt 12% winst. Dat komt omdat hij een aantal gevuld heeft met water. Hoeveel?;2;
18704;REK;zestig;als je 360 keer met 2 dobbelstenen gooit,hoeveel keer gooi je dan statistisch gezien 7 ogen;3;
18705;REK;zestig;wandelaar loopt 6,624 km.p.u.met een paslengte v.92 cm.Hoev.keer per min.zet hij dan linkervoet neer;3;
18706;REK;zestig;water heeft toegevoegd, die hem dus niets hebben gekost. Hoeveel watervaccins heeft hij toegev.;2;
18707;REK;zeven;Paul evenveel broers als zussen.Jeannette 2 x zoveel broers als zussen.Hoeveel kinderen in gezin;2;
18708;REK;zeveneneenhalf;ik doe afwas in 5 u.Als Marjo helpt zijn we in 3 u.klaar.Hoev.uur moet Marjo als ze alleen afwast;3;
18709;REK;zevenentwintig;A 50 jaar,B 32 jaar.Ooit was A 3x zo oud als B.Hoeveel jaar was A.toen;2;
18710;REK;zevenenveertig;maak van getallen 1 t/m 6: 2 getallen.Wat is kleinst mogelijk verschil tussen mog.getallen;2;
18711;REK;zeventig;8 appels+5 peren wegen 750 gram.Appel weegt  half ons, hoeveel gram weegt 1 peer;1;
18712;REK;zeventig;Marjo en ik delen boterh.m.Caro.Marjo h.3 boterh.Ik 5. Caro betaalt 80 ct. Op hoev.cnt.heb ik recht;3;
18713;REK;zondag;maand,waarin 3 dinsdagen op even datum vallen.Op welke dag valt 21e;2;
18714;SPO;aaftink,christine;welke Ned.schaatster (voornaam Christine) werd 7 keer Ned.kamp.sprint (1987-1994);3;
18715;SPO;aalbers,karel;voorzitter Vitesse, die 2000 moest aftreden,maar bleef proberen voorzitter te worden;3;
18716;SPO;aaron,hank;wie volgde Babe Ruth op als man v.d. meeste homeruns,nu overigens Bonds;3;
18717;SPO;abdoesjaparov;"welke wielrenner had bijnaam ""de dolle tartaar""";2;
18718;SPO;abramovitsj;welke steenrijke Rus kocht Chelsea op;3;
18719;SPO;ace;service bij tennis die door tegenstander niet geraakt wordt;1;
18720;SPO;achilles'29;(inmiddels-ex) betaaldvoetbalclub uit Groesbeek;2;
18721;SPO;acht;aantal damstenen minus aantal schaakstukken bij begin van een partij (40-32);2;
18722;SPO;acht;hoeveel personen zitten er in de grootste wedstrijdroeiboot;2;
18723;SPO;acht;uit hoeveel spelers + speelsters bestaat een zaalkorfbalteam;2;
18724;SPO;acht;welk cijfer hoort bij de Brab.plaats Chaam;2;
18725;SPO;achtenvijftig;wat is de wereldrecordtijd 100 m. sprint heren (9,..);3;
18726;SPO;achterberg,eddie;"welke voetballer had de bijnaam ""de keu""";3;
18727;SPO;adams,victoria;met wie is voetballer David Beckham getrouwd;2;
18728;SPO;adelaar;Bahamontes werd genoemd de .. van Toledo;3;
18729;SPO;adelaar,frans;hoofdcoach FC Utrecht,daarna ADO,Volendam,Sparta;2;
18730;SPO;adelaarshorst;stadion G.A.-Eagles Deventer;2;
18731;SPO;adelaarskalender;welke term wordt gebruikt voor wereldranglijst aller tijden schaatsen op de 4 klassieke afstanden;2;
18732;SPO;admirals;Amst.club die American football speelde van 1995-2007;2;
18733;SPO;ado;welke voetbalclub speelde t/m 2007 in Zuiderpark;2;
18734;SPO;ado;welke voetbalclub speelt in het Cars Jeans-stadion (naam vanaf 2017);3;
18735;SPO;adriaanse,co;"welke voetbalcoach had de bijnaam ""koperen cootje""";2;
18736;SPO;advocaat;welke Nederlander was van 2007-2009 coach vd Ru.voetbalclub Zenith St.Petersburg;2;
18737;SPO;advocaat;welke Nederlander werd 2008 benoemd tot ereburger van St.Petersburg;3;
18738;SPO;advocaat;"welke voetbalcoach heeft bijnaam ""de kleine generaal""";2;
18739;SPO;aegon;welk concern volgde ABNAMRO op als hoofdsponsor van Ajax;2;
18740;SPO;afellay;"welke Ned.-Mar. voetballer heeft bijnaam ""ibi"", voornaam ibrahim";2;
18741;SPO;aicher,max;naar wie is het overdekte ijsstadion in Inzell genoemd;3;
18742;SPO;aintree;Eng.renbaan waarop de Grand National wordt verreden;3;
18743;SPO;ajax;wat richtten Floris Stempel,Karel Reese,Han Dade op;3;
18744;SPO;albatros;hole in 3 minder dan par;3;
18745;SPO;alberda,joop;wie was de coach die met Ned.volleybalploeg goud won bij OS Atlanta 1996;3;
18746;SPO;albert ferrer;Sp.opvolger v.Theo Bos als hoofdtrainer v.Vitesse (seizoen 2010-2011) incl.voornaam;2;
18747;SPO;albert park;op welk circuit wordt de GP v.Australie formule-1 verreden;3;
18748;SPO;alberto;voornaam vd Spaanse wielrenner Contador die 2007 en 2009 Tour won;2;
18749;SPO;alex;"welke Braz. voetballer v. PSV, daarna Chelsea had bijnaam ""de tank""";2;
18750;SPO;all blacks;bijnaam vh rugbyteam van Nieuw-Zeeland;3;
18751;SPO;allianz stadium;hoe heet het stadion van Juventus;2;
18752;SPO;allianz-arena;naam vh stadion in Munchen,gen.naar sponsor,opvolger vh Olympia-stadion;3;
18753;SPO;almelo;in welke stad bevindt zich het Erve Asito stadion;3;
18754;SPO;alonso;Sp.winnaar WK-formule 1 2005 + 2006/in 2005 jongste WK-formule 1 kampioen,inm.niet meer;2;
18755;SPO;american league;World Series honkbal gaat tussen winnaar National League en ..;2;
18756;SPO;amsterdam;uit welke stad komt studentenroeivereniging Okeanos;3;
18757;SPO;anaheim;honkbalploeg Angels;3;
18758;SPO;anand;welke Indier is WK-schaken geweest van 2008-2012;2;
18759;SPO;anderlecht;"waarover gaat het/over welke voetbal gaat het ""allons les mauves""";3;
18760;SPO;anderlecht;welke voetbalclub speelt in het ConstantVanderStockstadion;2;
18761;SPO;andreescu;winnares DE bij US Open 2019;2;
18762;SPO;andy;wielrennende broers Schleck: wie jongste;2;
18763;SPO;anema,jillert;coach v. Jorrit Bergsma, die berisping kreeg v.IOC w. poging tot matchfixing;3;
18764;SPO;anfield road;stadion FC Liverpool;3;
18765;SPO;angelica kerber;verrassende winnares DE bij Australian Open 2016,incl.voornaam;2;
18766;SPO;angelique kerber;wie loste sep.2016 Serena Williams af als nr.1 ATP-ranking,incl.voornaam;2;
18767;SPO;angels;honkbalploeg Anaheim;3;
18768;SPO;ankie v. grunsven;Ned., die bij OS-2004 goud won bij dressuur incl. voornaam;2;
18769;SPO;anschlusstreffer;Du.term voor doelpunt die achterstand terugbrengt tot 1 doelpunt;2;
18770;SPO;antwerpen;in welke stad vinden wij het Bosuilstadion;3;
18771;SPO;argentinie;in welk land zijn de voetbalclubs Boca Juniors en Estudiantes actief;2;
18772;SPO;argentinie;uit welk land komt Messi, voetballer bij FC Barcelona;2;
18773;SPO;argentinie;uit welk land komt US-open winnaar 2009 = Del Potro;2;
18774;SPO;argentinie;"v.w.land wordt nat.vr.hockeyteam ""las leonas"" (de leeuwinnen) genoemd";3;
18775;SPO;argil;welke v.d. broers Arveladze speelde bij NAC;3;
18776;SPO;arizona;winnaar Worls Series honkbal 2001 waren .. diamondbacks;3;
18777;SPO;arke stadion;van 1998-2008 naam van het stadion van FC Twente  ;2;
18778;SPO;arnhem,marga v.;1e vrouwelijke presentator van Studio Sport in jaren '70,overleden 1997;3;
18779;SPO;arnold;voetballende broers Muhren uit Volendam:Gerrie en ..;1;
18780;SPO;arrows;voor welk automerk begon Jos Verstappen in formule-1;3;
18781;SPO;arsenal;van welke voetbalclub was Wenger de trainer van 1996 tot 2018;2;
18782;SPO;arsenal;welke voetbalclub werd in 2003-2004 kampioen v. Engeland tot nu de enige keer dat een club ongeslagen kampioen werd;3;
18783;SPO;arsenal;welke voetbalclub wordt bedoeld met de Gunners;2;
18784;SPO;arveladze;2 voetballende broers:1 bij NAC,ander bij Ajax, daarna bij AZ;2;
18785;SPO;astarloa;Sp.wereldkampioen wielrennen op de weg profs 2003,voornaam Igor;3;
18786;SPO;aston villa;"welke Eng.voetbalclub wordt bedoeld met ""the Villans""";2;
18787;SPO;astros;honkbalploeg Houston;3;
18788;SPO;athene;in welke stad werden in 1896 1e OS gehouden;1;
18789;SPO;athletics;honkbalploeg Oakland;3;
18790;SPO;atlanta;honkbalploeg Braves;3;
18791;SPO;atlanta;wat gaat vooraf aan Am.profbasketbalteam Hawks;3;
18792;SPO;atlanta;wat komt voor Am.footballprofclub Falcons;3;
18793;SPO;atletico madrid;naar welke club vertrok John Heitinga na 17 jr.Ajax;2;
18794;SPO;atletico madrid;"welke voetbalclub speelt in stadion ""vincente calderon""";3;
18795;SPO;audina,mia;welke Ned.,oorsp.Indon.badmintonspeelster haalde finale DE op OS 2004.voornaam Mia;3;
18796;SPO;australie;"van welk land wordt het nat.rugbyteam ""the wallabies"" genoemd";2;
18797;SPO;austria wien;waartegen speelde Ajax toen het staafincident plaatsvond (1989);3;
18798;SPO;az;welke Ned.voetbalclub heeft speciale plaatsen voor blinden;2;
18799;SPO;az;welke voetbalclub speelt in het AFAS-stadion;3;
18800;SPO;azzurri;wat is de bijnaam van Italianen,ook van Italiaans voetbalelftal;2;
18801;SPO;baarn;in welke plaats is Fanny Blankers-Koen geboren;3;
18802;SPO;badminton;welke sport beoefenen de clubs Velo en Duinwijck;2;
18803;SPO;badminton;welke sport:Jeroen v.Dijk,Pierre Pelupessy, Bruil;2;
18804;SPO;badminton;welke sport:Judith Meulendijks,Brenda Beenhakker,Eline Coene;2;
18805;SPO;baggio,roberto;"van welke It.voetballer was ""de goddelijke paardenstaart""";3;
18806;SPO;bahamontes;welke wielrenner werd de adelaar van Toledo genoemd;3;
18807;SPO;baltimore;honkbalploeg Orioles;3;
18808;SPO;barneveld,ray v.;1998: welke Hagenaar werd WK darts;1;
18809;SPO;basketbal;welke sport beoefenen Phoenix Suns,Dallas Mavericks;2;
18810;SPO;basler;"welke Du.voetballer had bijnaam ""supermario""";3;
18811;SPO;basten,v.;hoofdcoach/hoofdtrainer van voetbalvereniging Heerenveen in seizoen 2012-2013, daarna AZ;2;
18812;SPO;basten,van;wie was 2008-2009 coach v.Ajax als opvolger van interim-coach Koster;1;
18813;SPO;beachvolleybal;tot sportploeg vh jaar 2015 werden gekozen Nummerdor en Varenhorst. Welke sport beoefenen zij;2;
18814;SPO;beamon,bob;wie was van 1968-1991 wereldrecordhouder verspringen met 8.90 m. (bij OS);3;
18815;SPO;bears;Am.footballprofclub uit Chicago;3;
18816;SPO;beckenbauer;"welke Du.voetballer werd aangeduid met ""der Kaiser""";2;
18817;SPO;been,mario;voorganger van Koeman als hoofdtrainer van Feyenoord;1;
18818;SPO;beenhakker;wie wordt bedoeld met Don Leo;1;
18819;SPO;belle;hoe wordt de 3e,beslissende rit in baansprint genoemd;3;
18820;SPO;benfica;welke voetbalclub bespeelt het Estadio da Luz;2;
18821;SPO;bergkamp;"in Eng.spelende Ned.voetballer die daar ""non-flying-dutchman"" wordt genoemd";1;
18822;SPO;berlusconi;mediatycoon/politicus/voorzitter AC Milan;2;
18823;SPO;bermuda bowl;hoe wordt het WK bridge voor landenteams (1x per 2 jr.) genoemd;3;
18824;SPO;bernabeu;naar wie is stadion van Real Madrid genoemd;2;
18825;SPO;bettini;"wie werd WK-wielrennen op de weg 2006 en 2007 bij de profs,bijnaam ""de krekel""";2;
18826;SPO;biathlon;sport,bestaand uit skien en schieten;2;
18827;SPO;biljarten;in welke sport is Jean-Paul de Bruijn wereldkampioen geweest (2007);3;
18828;SPO;bills;Am.footballprofclub uit Buffalo;3;
18829;SPO;birdie;hole in 1 minder dan par;2;
18830;SPO;bislett;hoe heet het oudste en beroemdste ijsstadion van Oslo;2;
18831;SPO;blankers-koen,fanny;"wie werd bekend als ""de vliegende huisvrouw""";2;
18832;SPO;blatter;Michael v.Praag en Figo hebben zich gemeld als voorzitter FIFA als opvolger van .. ;3;
18833;SPO;blijlevens,jeroen;"welke wielrenner had bijnaam ""jerommeke"" (vanwege spierkracht)";3;
18834;SPO;blind,danny;"welke Ned. voetballer (en later trainer) had bijnaam ""de ziener"" ";2;
18835;SPO;bloemen;wereldrecordhouder 5.000 m. schaatsen heren;2;
18836;SPO;bloemkooloren;hoe worden de misvormde oren van boksers genoemd;3;
18837;SPO;blom,rens;1e Ned.die goud won op WK-atletiek (2005) op onderdeel polsstokhoog, ex-Ned.recordehouder met 5.80 m.;3;
18838;SPO;boebka;"welke Oekrainer wordt ""de tsaar vd polsstok"" genoemd";2;
18839;SPO;boedapest;in welke stad vinden wij het Ferenc Puskas-stadion;2;
18840;SPO;boekelo;Ned.plaats waar jaarlijks de military wordt gehouden;2;
18841;SPO;bogstra;voorganger Siemerink als Daviscupcaptain, ontslagen 2006, voornaam tjerk;3;
18842;SPO;bols,jan;EK-schaatsen 1971: wie nam 2x buitenbaan en werd gediskwalificeerd;2;
18843;SPO;bolsward;Elfstedentocht: wat is de 8e Friese stad in de elfstedenroute;2;
18844;SPO;bolt;wie is wereldrecordhouder 100 m.sprint mannen;3;
18845;SPO;bonaventure;2 voetballende broers Kalou bij Feijenoord: de oudste vd 2 ;3;
18846;SPO;bonkevaart;op welk water wordt gefinisht in de Elfstedentocht;2;
18847;SPO;bontempi,guido;"welke It.wielrenner/sprinter had de bijnaam ""de buffel""";3;
18848;SPO;boogerd;"welke Ned. wielrenner had bijnaam ""mr.prodent"" ";2;
18849;SPO;boomstra;WK-dammen 2016 ging tussen 2 Nederlanders. Wie werd WK.;3;
18850;SPO;borg,bjorn;wie won 5x achter elkaar HE Wimbledon (1976-1980);3;
18851;SPO;borussia dortmund;Kohlenpotderby is wedstrijd tussen 2 Du.voetbalclubs:Schalke'04 en;2;
