number;category;answer;question;m;ignore
3991;SPO;toren;De rokade wordt uitgevoerd door 2 schaakstukken: koning en … ?;2;
3992;SPO;touchdown;Waardoor verdien je 6 punten bij American football (bal vangen en op de grond drukken)?;3;
3993;SPO;treytel;Hoe heette de keeper van Feyenoord die bij een uittrap meeuw raakte (bijnaam de meeuw)?;3;
3994;SPO;trial;Hoe heet een motorwedstrijd met hindernissen zonder de grond te raken?;2;
3995;SPO;triathlon;Hoe heet de sport met zwemmen, fietsen en hardlopen?;2;
3996;SPO;tricolores;Wat isde bijnaam van voetbalclub Willem-2 (vanwege shirts)?;3;
3997;SPO;tsonga;Welke Franse tennisser had de bijnaam 'the Mohammed Ali of tennis' (voornaam Jo-Wilfred)?;3;
3998;SPO;turijn;In welke stad werden de Olymische Winterspelen van 2006 gehouden?;2;
3999;SPO;twaalf;Hoeveel innings duurt een honkbalwedstrijd maximaal?;2;
4000;SPO;twaalf;Hoeveel minuten duurt de Coopertest?;2;
4001;SPO;tweeendertig;Hoeveel schaakstukken staan er op het schaakbord aan het begin van een schaakpartij?;2;
4002;SPO;tyson,mike;Welke bokser beet tegenstander Holyfield een oor af?;2;
4003;SPO;uilenberg;Welke scheidsrechter dwong (leeftijd) via rechter rentree af dat hij zijn vak weer mocht uitoefenen?;2;
4004;SPO;ullrich,jan;Wat is de naam van de enige Duitser die tot nu toe Tour de France won (1997)?;2;
4005;SPO;ulrich;Wat is de voornaam van van Gobbel (ex-voetballer van Feijenoord)?;2;
4006;SPO;uruguay;Wat is de nationaliteit van Luis Suarez (ex-spits van Ajax, daarna Barcelona)?;2;
4007;SPO;uruguay;Wie was de 1e wereldkampioen voetbal in 1929?;2;
4008;SPO;utrecht;Uuit welke plaats komt WK-kampioene 2015 op de 200 meter Daphne Schippers?;2;
4009;SPO;utrecht;Van welke voetbalclub was Erik ten Hag hoofdtrainer voor zijn overgang naar Ajax?;2;
4010;SPO;utrecht;Uit welke plaats komt hockeyclub Kampong?;2;
4011;SPO;uytdehaage,jochem;Welke Nederlandse schaatser won bij de Olympische Spelen van 2002 in Salt Lake City 2 gouden medailles?;2;
4012;SPO;vancouver;In welke stad werden de Olympische Winterspelen van 2010 gehouden?;2;
4013;SPO;veen,stephan;Welke hockeyer bezorgde Nederland goud bij de Olympische Spelen in 2000?;3;
4014;SPO;velde,v.;Wie won de 1000 meter schaatsen bij de heren op de Olympische Spelen van 2002 in Salt Lake City?;1;
4015;SPO;veldkamp;Wie was de Hagenaar die als 'schaatsbelg' meedeed aan het WK-allroundschaatsen (1999 en 2000) ?;2;
4016;SPO;venlo;Waar is stadion de Koel?;2;
4017;SPO;virenque;Wie was 7x winnaar bolletjestrui in de Tour de France?;3;
4018;SPO;visser;Welke Nederlandse volleybalster werd samen met haar partner in 2013 in Spanje vermoord?;2;
4019;SPO;visser,ria;Welke schaatster was de jongste Nederlandse medaillewinnares op de Olympische Spelen ooit (18 jaar, 1980 Lake Placid)?;3;
4020;SPO;vitesse;Hoe heet de voetbalprofclub uit Arnhem?;1;
4021;SPO;voller,rudi;Met wie kreeg Frank Rijkaard tijdens Nederland-Duitsland 1990 ruzie (spuug incident)?;2;
4022;SPO;walker,hugo;Van wie komt de uistraak 'komt dat schoooot!'?;3;
4023;SPO;washington;Wie versloeg Krajicek in de Wimbledon-finale van 1996?;3;
4024;SPO;weertman;Wie won goud bij de Olympische Spelen in 2016 in Rio op de 10 km openwaterzwemmen bij de mannen?;2;
4025;SPO;weissmuller,johnny;Welke zwemmer zwom als eerste de 100 meter vrij binnen de minuut?;3;
4026;SPO;westerhof;Wie was de pvolger van Wouters als interim-coach bij Ajax (1999-2000)?;3;
4027;SPO;white sox;De honkbalploegen van Chicago zijn: Cubs en … ?;3;
4028;SPO;wieling,wiebe;Wie is voorzitter van vereniging 'de friesche elf steden' sinds eind 2007?;3;
4029;SPO;wilkes,faas;Wie was de 1e Nederlandse voetballer die als prof naar het buitenland vertrok?;3;
4030;SPO;wisselslag;Hoe heet het onderdeel in de zwemsport waarin alle zwemslagen voorkomen?;2;
4031;SPO;woods,tiger;Wie was de eerste niet-blanke sporter die het WK-golf won?;2;
4032;SPO;yankees;De honkbalploegen van New York zijn de Mets en de NY - … ?;2;
4033;SPO;zamboni;Wat is de naam / uitvinder van de ijsmachines die de schaatsbanen prepareren / dweilen?;3;
4034;SPO;zandstra,falco;Welke schaatser had de bijnaam 'de gespierde spijker'?;3;
4035;SPO;zeilen;In welke tak van sport deed IOC-preses Jacques Rogge 3x mee aan de Olympische Spelen?;3;
4036;SPO;zeilen;In welke tak van sport deed Margriet Matthijsse mee op de Olympische Spelen van 2000?;2;
4037;SPO;zidane;Tijdens het WK-voetbal 2006 (finale Italie-Frankrijk). Wie gaf kopstoot aan speler van Italie?;2;
4038;SPO;zijlaart;Met wie is Leontien van Moorsel getrouwd?;3;
4039;SPO;zuidafrika;Van welk land wordt het nationale rugbyteam 'de springbokken' genoemd?;2;
4040;SPO;zwart;Wat is de kleur trui voor de nummer laatst in het klassement bij de Giro d'Italia?;3;
4041;SPO;zwart;Welke kleur bal geeft bij snooker meeste punten?;2;
4042;SPO;zwitserland;Uit welk land komt tennisser Roger Federer?;1;
4043;WET;absint;Welke alcoholische drank wordt bedoeld met 'de groene fee' (1 van de bijnamen)?;3;
4044;WET;acht;Hoeveel hoekpunten heeft een kubus?;2;
4045;WET;achttienhonderd-52;Hoeveel meter is de zeemijl?;3;
4046;WET;acuut;Wat is het tegengestelde van chronisch in de medische wetenschap?;1;
4047;WET;admiraal;Wat is de hoogste rang bij de marine?;1;
4048;WET;amanuensis;Wat is de Latijnse naam voor de helper bij scheikundeproeven op school?;2;
4049;WET;amazone;Hoe noemt men een vrouwelijke ruiter?;1;
4050;WET;antroposofie;Van welke leer is Rudolf Steiner de grondlegger?;2;
4051;WET;april;Welke maand geeft nog wel eens een witte hoed?;1;
4052;WET;arnhem;In welke Nederlandse plaats rijdt de trolleybus?;2;
4053;WET;arpanet;Wat is de naam van het computernetwerk, waaruit het Internet is ontstaan (opgezet door het Amerikaanse ministerie van Defensie)?;3;
4054;WET;ascorbinezuur;Wat is de wetenschappelijke / scheikundige term voor vitamine C?;3;
4055;WET;aspirine;Wat is de gewone Nederlandse naam voor acetylsalicylzuur?;3;
4056;WET;astronoom;Wat is de wetenschappelijke term voor sterrenkundige?;1;
4057;WET;asymptoten;Waarvan heeft een hyperbool er twee?;3;
4058;WET;augustus;Wat is de oogstmaand?;2;
4059;WET;australie;Waar wordt de World Solar Callenge jaarlijks verreden (race voor auto's op zonne-energie)?;1;
4060;WET;autodidact;Hoe heet iemand die alle kennis door zelfstudie heeft vergaard?;1;
4061;WET;bakeliet;Wat was de eerste kunststof (1907)?;3;
4062;WET;beauvoir,simone de;Wie was de levensgezellin van JP Sartre?;3;
4063;WET;blindganger;Hoe heet een niet-ontplofte bom?;2;
4064;WET;boogschutter;Wat is je sterrenbeeld als je geboren bent tussen 23-11 en 21-12?;2;
4065;WET;brons;Hoe noemt men een legering van koper en tin?;2;
4066;WET;casanova;Er zijn 2 bekende vrouwenverleiders: Don Juan en … ?;2;
4067;WET;cedille;Wat is het teken onder de c (in het frans) om de c uit te spreken als s (voor a,o,u)?;2;
4068;WET;cholerisch;De temperamentenleer kent 4 typen: sanguinisch, flegmatisch, melancholisch en … ?;3;
4069;WET;chronisch;Wat is het tegengestelde van acuut in de medische wetenschap?;1;
4070;WET;curvimeter;Hoe heet het apparaatje met raderwieltje dat op kaarten afstand kan meten?;3;
4071;WET;darwin;Door wie is de term 'struggle for life' geintroduceerd?;2;
4072;WET;denier;Wat is de eenheid voor het meten van de fijnheid van weefsels (met name kousen)?;2;
4073;WET;dertig;Wat is de oppervlakte van een trapezium met kleine basis 8 cm, grote basis 4 cm en hoogte 5 cm?;3;
4074;WET;diamanten;Welke bruiloft wordt bij 60 jaar huwelijk gevierd? (25=zilver);2;
4075;WET;echternach;Naar welke Luxenburgse stad is de processie genoemd: 3 stappen vooruit, 2 achteruit?;3;
4076;WET;eclips;Wat is de wetenschappelijke term voor de totale verduistering van een hemellichaam (met name zon en maan)? ;2;
4077;WET;een;Hoeveel vierkante meter is 1 centiare is?;1;
4078;WET;een;Hoeveel kilo weegt 1 liter water?;1;
4079;WET;een;Hoeveel megabyte is 1000 kilobyte?;1;
4080;WET;een;Hoeveel milliliter is het duizendste deel van een liter?;1;
4081;WET;eenendertig;Wat is het internationale toegangsnummer van Nederland in de telefonie zonder 00?;1;
4082;WET;eenentwintig;Wat is de oppervlakte van een ruit met een diagonaal van 6 en een van 7 centimeter;2;x
4083;WET;eetlepel;Wat is de inhoudsmaat van vijftien kubieke centimeter?;3;
4084;WET;eeuw;Hoe heet een tijdperk van 100 jaar?;1;
4085;WET;eiken;Welke bruiloft wordt bij een 80 jarig huwelijk gevierd? (25=zilver);3;
4086;WET;einstein;Wie is de grondlegger van de relativiteitstheorie?;1;
4087;WET;einstein;Van wie is uitspraak 'geniale mensen zijn zelden ordelijk. Ordelijken zelden geniaal'?;3;
4088;WET;einstein;Wie is bekend geworden door de formule 'E=MC2'?;2;
4089;WET;eisinga;Wie is de grondlegger van het planetarium in Franeker?;3;
4090;WET;enkhuizen;Met welke plaats is de almanak verbonden?;1;
4091;WET;epaulet;Hoe noemt met het onderscheidingsteken op de schouder van een uniform?;2;
4092;WET;epicentrum;Hoe noemt met het 'middelpunt van een aardbeving'?;1;
4093;WET;equilibrist;Wat is de Latijnse naam voor 'evenwichtskunstenaar en koorddanser'?;3;
4094;WET;erasmus;Naar wie is de universiteit van Rotterdam genoemd?;2;
4095;WET;eruptie;Hoe wordt de uitbarsting van een vulkaan genoemd?;1;
4096;WET;esculaap;Hoe heet het doktersteken op de auto?;2;
4097;WET;etiquette;Hoe heet de 'leer van de omgangsvormen' (hoe hoort het eigenlijk)?;2;
4098;WET;euler;Naar welke wiskundige is het getal 0,57721 genoemd? Constante van … ?;3;
4099;WET;extensie;Hoe worden de 3 letters achter een bestandsnaam genoemd om bestand te herkennen?;2;
4100;WET;fatima;Hoe heet de bedevaartplaats in Portugal (in de streek Extremadura)?;2;
4101;WET;februari;Welke maand is de sprokkelmaand?;2;
4102;WET;fibonacci;Naar wie is de reeks 0,1,1,2,3,5,8,13 (steeds som voorgaande 2) genoemd?;3;
4103;WET;filatelist;Wat is de mooie naam voor 'postzegelverzamelaar'?;1;
4104;WET;fractals;Hoe heten in de wiskunde oneindig complexe objecten die vergroot dezelfde structuur houden?;3;
4105;WET;full-house;Hoet heet het bij poker je 3 dezelfde + 2 dezelfde kaarten hebt?;1;
4106;WET;gagarin ;Wie was de eerste mens ooit in de ruimte?;2;
4107;WET;geld;Wat is pecunia?;1;
4108;WET;gevangenis;Wat is de gewone Nederlandse naam voor penitentiaire inrichting?;2;
4109;WET;google;Hoe heet een 1 met 100 nullen?;3;
4110;WET;gorilla;Over welke apensoort ging het wetenschappijk onderzoek van Diana Fossey?;2;
4111;WET;guts;Hoe heer een beitel met een holle bek?;3;
4112;WET;haaietanden;Hoe heten stoptekens in de vorm van driehoekjes op de weg?;2;
4113;WET;halloween;Wat wordt gevierd op 31-10?;2;
4114;WET;hawking;Naar welke Engelse sterrenkundige (ALS-patient) is straling genoemd die zwarte gaten uitzenden?;3;
4115;WET;hertz;Welke eenheid voor de frequentie (aantal trillingen per second) gebruikt in de Natuurkunde?;2;
4116;WET;hondsdagen;Hoe noemt het de dagen tussen 19 juli en 18 augustus?;2;
4117;WET;houtstraat;Bij monopoly: Barteljorisstraat, Zijlweg en … ?;1;
4118;WET;hybride;Hoe heet een kruising tussen een (sport)fiets en ATB/MTB?;2;
4119;WET;hypothenusa;Hoe wordt de schuine zijde in een rechthoekige driehoek genoemd?;2;
4120;WET;i;Welke letter gebruikt men voor 1 in het Romeinse cijfer systeem?;2;
4121;WET;i.m.;Wat is 'ter nagedachtenis' in het Latijn?;1;
4122;WET;iederwijs;Hoe wordt het alternatieve scholings systeem zonder vakken, lesrooster en klassen genoemd?;2;
4123;WET;ijzer;Welk element heeft de scheikundige afkorting FE?;2;
4124;WET;illusionist;Wat is de mooie naam voor goochelaar?;2;
4125;WET;ilse;Wat was de 1e Nederlandse zoekmachine op internet, ontwikkeld door de TU Eindhoven?;3;
4126;WET;incognito;Hoe noemt men het als 'een beroemde persoon als onbekende ergens heengaan'. Dan gaat men in … ?;1;
4127;WET;incontinentie;Hoe heet de stoornis, waarbij ontlasting niet kan worden opgehouden?;1;
4128;WET;individualisme;Wat is het tegenovergestelde van collectivisme?;2;
4129;WET;infanterie;Tot welk legeronderdeel behoort het voetvolk?;2;
4130;WET;informatiseringsbank;Wat is de vroegere naam van DUO, uitvoerder van de financiering van het onderwijs in Nederland?;2;
4131;WET;ingenieur;Wat is de titel van een afgestudeerde aan een Technische Universiteit?;2;
4132;WET;inhoudsmaten;Wat zijn: okshoofd, schepel en spint?;2;
4133;WET;insekten;Entomologen houden zich bezig met onderzoek naar … ?;3;
4134;WET;irene;Van welke prinses betekent de naam 'vrede'?;2;
4135;WET;isaac;Wat was de voornaam van de Britse natuur- en wiskundige Newton?;1;
4136;WET;isobaren;Hoe heten de (meteorologische) lijnen op een weerkaart, die punten met gelijke druk verbinden?;3;
4137;WET;iwriet;Welke taal wordt gesproken in Israel / modern Hebreeuws?;2;
4138;WET;januari;Wat is de louwmaand?;2;
4139;WET;kaartspelen;Wat zijn: hombre, canasta en pandoer?;2;
4140;WET;ketelstraat;Vul aan van monopoly: Steenstraat, Velperplein en … ?;1;
4141;WET;kledingstukken;Wat zijn: kamizool, kaftan, ulster en gilet?;2;
4142;WET;kling;Hoe wordt het lemmet (snijgedeelte) van een zwaard genoemd?;2;
4143;WET;koper;Welke bruiloft wordt bij een 12,5 jarig huwelijk gevierd (25=zilver)?;1;
4144;WET;krimpen;Welke term wordt gebruikt voor het draaien van de wind tegen de klok in?;2;
4145;WET;kwartje;Wat is in de uitdrukking: 'een heitje voor een karweitje', een heitje?;1;
4146;WET;kwik;Welk element heeft de scheikundige afkorting HG?;2;
4147;WET;laika;Wat is de naam van het Russische hondje dat als eerste een baan om aarde maakte?;3;
4148;WET;lakmoes;Hoe heet 'in water oplosbaar poeder dat door kleurverandering aangeeft of een oplossing zuur of basisch is'?;3;
4149;WET;leeuw;Wat is het sterrenbeeld Leo in het Nederlands?;2;
4150;WET;leeuwenhoek;Wie is de uitvinder van de microscoop?;2;
4151;WET;leiden;Wat is de oudste universiteitsstad van Nederland?;2;
4152;WET;lemma;Wat is in de wiskunde officiele/wetenschappelijk term voor hulpstelling ?;3;
4153;WET;leuven;Wat is de oudste universiteitsstad van Belgie?;2;
4154;WET;link;Met welke term wordt in computerkunde de kopppeling naar een website aangeduid?;3;
4155;WET;lood;Welk element heeft scheikundige afkorting PB?;2;
4156;WET;louwmaand;April = grasmaand, wat is januari?;3;
4157;WET;lucas;Wie is de beschermheilige / schutspatroon van de dokters?;2;
4158;WET;luciferdoosjes;Wat verzamelt een filumist?;3;
4159;WET;lux;Wat is de eenheid van verlichtingssterkte?;2;
4160;WET;majoor;Wat is de laagste hoofdofficiersrang bij land- en luchtmacht?;2;
4161;WET;mars;Wat is de Rode Planeet?;1;
4162;WET;mauve;Welke kleur is 'zacht, met geel gemengd paars / lichtpaars'?;3;
4163;WET;megawatt;Hoe wordt 1 miljoen watt genoemd?;2;
4164;WET;mei;Welke maand is de bloeimaand?;2;
4165;WET;mercurius;Welke planeet van ons zonnenstelsel staat dichtst bij de zon?;3;
4166;WET;mica;Welke stof / mineraal werd vroeger gebruikt als glas in kachels?;2;
4167;WET;modus;Wat is de wiskundige term (statistiek) voor het meest voorkomende getal uit een serie waarnemingen?;3;
4168;WET;moederdag;Wat is op de 2e zondag in mei?;2;
4169;WET;murphy;Als iets fout kan gaan, gaat het ook fout is de wet van … ?;2;
4170;WET;n;Met welk symbool wordt in de chemie stikstof aangeduid?;2;
4171;WET;nanoseconde;Hoe heet een miljardste seconde?;2;
4172;WET;natuurkunde;Wat is de gewone Nederlandse naam voor fysica?;2;
4173;WET;negenhonderd;Hoeken van een driehoek zijn samen 180 graden, maar van zevenhoek … ?;3;
4174;WET;negentig;Hoeveel graden is een rechte hoek?;1;
4175;WET;nietzsche;Hoe heet de filosoof met de hamer? (metname bekend door de term ubermensch);2;
4176;WET;nijenrode;Welke universiteit vinden we in Breukelen?;2;
4177;WET;noemer;Bij een breuk staat boven de streep de teller, onder de streep de … ?;1;
4178;WET;november;Wat is de slachtmaand?;1;
4179;WET;o;Met welk symbool wordt in de chemie zuurstof aangeduid?;1;
4180;WET;octaal stelsel;Het tientallig stelsel = decimaal stelsel, hoe wordt 8-tallig stelsel genoemd?;2;
4181;WET;octaangetal;Wat geeft 95 aan in brandstof? (bijvoorbeeld euro 95);2;
4182;WET;oktober;Blinkt …. (welke maand) in zonnegoud, de winter volgt dan snel en koud. Over welke maand gaat dat?;3;
4183;WET;oktober;Wat is de wijnmaand?;2;
4184;WET;oogstmaand;April is de grasmaand, augustus is de … maand?;2;
4185;WET;oostindisch;Niet letterlijk, maar figuurlijk doof is … doof?;2;
4186;WET;oppenheimer;Wie was de directeur van het onderzoekscentrum dat de 1e atoombom ontwikkelde?;3;
4187;WET;oranje;Welke kleur zit naast rood in de regenboog?;2;
4188;WET;ovaal;Hoe wordt in de meetkunde een kromme genoemd die eruit ziet als een ei of ellips (bijvoorbeeld atletiekbaan)?;2;
4189;WET;overloon;Waar is het Nationaal Oorlogs-en Verzetsmuseum?;3;
4190;WET;overwinning;Wat betekent 'Al fatah' (ook belangrijke politieke partij Palestijnen)?;3;
4191;WET;ozon;Het element zuurstof is O, 2-atomige vorm=gas zuurstof, 3-atomige vorm is … ?;2;
4192;WET;ozonlaag;Wat zorgt ervoor dat de ultraviolette stralen de aarde niet bereiken?;1;
4193;WET;paperclip;Wat heeft de Noor Johann Waaler in 1900 uitgevonden?;3;
4194;WET;papparazzi;Hoe noemt met 'journalisten', die beroemdheden hinderlijk achtervolgen?;2;
4195;WET;patholoog-anatoom;Hoe heet de specialist die sectie verricht om de doodsoorzaak vast te stellen?;2;
4196;WET;pauluskerk;Welke Rotterdamse kerk dient als opvangcentrum voor verslaafden?;2;
4197;WET;pinguin;Wat is het logo van het Linux besturingssyteem?;2;
4198;WET;pixel;Wat is de Engelse term voor een beeldpunt op een computerscherm?;2;
4199;WET;plaque;Hoe heten bacterien in speeksel die tandbederf veroorzaken?;2;
4200;WET;platina;Welke bruiloft wordt bij een 70 jarig huwelijk gevierd, 25=zilver, 50=goud, 70=… ?;2;
4201;WET;platonische;Hoe noemt men zuiver geestelijke (geen lichamelijke) liefde?;2;
4202;WET;pluto;Wat is de kleinste planeet (sinds 2006 dwergplaneet) van ons zonnestelsel?;3;
4203;WET;pomerans;Hoe het het uiteinde van een keu?;2;
4204;WET;priemgetal;Hoe noemt men een getal dat alleen door 1 en zichzelf deelbaar is?;2;
4205;WET;purser;Hoe wordt het hoofd van het cabinepersoneel in een vliegtuig genoemd?;1;
4206;WET;radium;Welke element ontdekte Marie Curie?;2;
4207;WET;radium;Welke stof wordt gebruikt in uurwerken om tijd bij donker te lezen?;2;
4208;WET;ram;Wat is je sterrenbeeld als je geboren bent tussen 21-3 en 20-4?;2;
4209;WET;rasta;Hoe heet het kapsel met gekrulde vlechten (bijv. Ruud Gullitt)?;2;
4210;WET;ratelband,emile;Van wie is 'tsjakka' oorspronkelijk de lijfspreuk?;2;
4211;WET;reamur;Temperatuurschalen van Kelvin, Celsius, Fahrenheit en … ?;3;
4212;WET;recidivist;Hoe noemen we een misdadiger die wederom in dezelfde fout vervalt?;2;
4213;WET;reciproque getallen;Hoe heten getallen die vermenigvuldigd 1 als uitkomst hebben (bijvoorbeeld 5 en 1/5)?;3;
4214;WET;rector magnificus;Hoe heet het hoofd (hoogleraar / directeur) van een universiteit?;2;
4215;WET;remslaap;Hoe heet het laatste deel van de slaap, waarin wordt gedroomd?;2;
4216;WET;ribfluweel;Wat is de gewone Nederlandse naam voor de stof 'corduroy'?;2;
4217;WET;richter;Op welke schaal wordt de kracht van een aardbeving aangeduid?;1;
4218;WET;rode draad,de;Wat is de naam van de belangenvereniging van de prostituees?;3;
4219;WET;roesten;Wat is de gewone term voor oxyderen?;1;
4220;WET;rollercoaster;Wat is het Amerikaanse woord voor achtbaan?;2;
4221;WET;rorschach;Welke Zwitserse psychiater ontwikkelde de inktvlekkentest?;3;
4222;WET;rosswell;Welke Amerikaans stadje in New-Mexico is de bedevaartplaats voor UFO liefhebbers? ;3;
4223;WET;rsi;Wat is de officiele naam voor muisarm?;2;
4224;WET;rubik;Wie is de bedenker van magische kubus (1975), waarbij het doel is vlakken van 1 kleur te krijgen ?;3;
4225;WET;rups;Wat is de vertaling van het Engelse woord caterpillar?;2;
4226;WET;sacharine;Hoe heet de zoetstof die 550x sterker is dan gewone suiker? (ook leugensuiker genoemd);2;
